instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Day_type,year,season_label,weather_label
15771,2012-10-24,4,1,10,7.0,0,3,1,1,0.5,0.4848,0.88,0.0896,20,506,526,Hari Kerja,2012,Winter,Baik
15772,2012-10-24,4,1,10,8.0,0,3,1,2,0.52,0.5,0.83,0.1045,24,777,801,Hari Kerja,2012,Winter,Sedang
15773,2012-10-24,4,1,10,9.0,0,3,1,2,0.52,0.5,0.77,0.0896,24,349,373,Hari Kerja,2012,Winter,Sedang
15774,2012-10-24,4,1,10,10.0,0,3,1,2,0.54,0.5152,0.73,0.0,29,142,171,Hari Kerja,2012,Winter,Sedang
15775,2012-10-24,4,1,10,11.0,0,3,1,1,0.58,0.5455,0.64,0.0,47,189,236,Hari Kerja,2012,Winter,Baik
15776,2012-10-24,4,1,10,12.0,0,3,1,1,0.62,0.6061,0.61,0.0896,48,268,316,Hari Kerja,2012,Winter,Baik
15777,2012-10-24,4,1,10,13.0,0,3,1,1,0.66,0.6212,0.54,0.0,65,241,306,Hari Kerja,2012,Winter,Baik
15778,2012-10-24,4,1,10,14.0,0,3,1,1,0.74,0.6515,0.3,0.2537,64,237,301,Hari Kerja,2012,Winter,Baik
15779,2012-10-24,4,1,10,15.0,0,3,1,1,0.7,0.6364,0.39,0.1045,63,245,308,Hari Kerja,2012,Winter,Baik
15780,2012-10-24,4,1,10,16.0,0,3,1,1,0.74,0.6515,0.33,0.1343,67,465,532,Hari Kerja,2012,Winter,Baik
15781,2012-10-24,4,1,10,17.0,0,3,1,1,0.66,0.6212,0.47,0.0,87,876,963,Hari Kerja,2012,Winter,Baik
15782,2012-10-24,4,1,10,18.0,0,3,1,1,0.66,0.6212,0.44,0.0,63,795,858,Hari Kerja,2012,Winter,Baik
15783,2012-10-24,4,1,10,19.0,0,3,1,2,0.64,0.6212,0.53,0.0896,50,522,572,Hari Kerja,2012,Winter,Sedang
15784,2012-10-24,4,1,10,20.0,0,3,1,2,0.62,0.6061,0.61,0.0896,45,396,441,Hari Kerja,2012,Winter,Sedang
15785,2012-10-24,4,1,10,21.0,0,3,1,2,0.62,0.6061,0.61,0.1045,33,280,313,Hari Kerja,2012,Winter,Sedang
15786,2012-10-24,4,1,10,22.0,0,3,1,2,0.6,0.6061,0.64,0.1343,30,208,238,Hari Kerja,2012,Winter,Sedang
15787,2012-10-24,4,1,10,23.0,0,3,1,2,0.58,0.5455,0.68,0.0896,12,111,123,Hari Kerja,2012,Winter,Sedang
15788,2012-10-25,4,1,10,0.0,0,4,1,2,0.6,0.6061,0.64,0.1045,19,57,76,Hari Kerja,2012,Winter,Sedang
15789,2012-10-25,4,1,10,1.0,0,4,1,1,0.58,0.5455,0.68,0.0,6,22,28,Hari Kerja,2012,Winter,Baik
15790,2012-10-25,4,1,10,2.0,0,4,1,1,0.54,0.5152,0.77,0.0,3,15,18,Hari Kerja,2012,Winter,Baik
15791,2012-10-25,4,1,10,3.0,0,4,1,2,0.52,0.5,0.88,0.1343,0,8,8,Hari Kerja,2012,Winter,Sedang
15792,2012-10-25,4,1,10,4.0,0,4,1,2,0.52,0.5,0.88,0.1045,1,4,5,Hari Kerja,2012,Winter,Sedang
15793,2012-10-25,4,1,10,5.0,0,4,1,2,0.52,0.5,0.88,0.1642,2,53,55,Hari Kerja,2012,Winter,Sedang
15794,2012-10-25,4,1,10,6.0,0,4,1,2,0.52,0.5,0.88,0.194,3,168,171,Hari Kerja,2012,Winter,Sedang
15795,2012-10-25,4,1,10,7.0,0,4,1,2,0.52,0.5,0.88,0.194,18,477,495,Hari Kerja,2012,Winter,Sedang
15796,2012-10-25,4,1,10,8.0,0,4,1,2,0.52,0.5,0.83,0.1642,33,746,779,Hari Kerja,2012,Winter,Sedang
15797,2012-10-25,4,1,10,9.0,0,4,1,2,0.52,0.5,0.83,0.194,23,320,343,Hari Kerja,2012,Winter,Sedang
15798,2012-10-25,4,1,10,10.0,0,4,1,2,0.54,0.5152,0.83,0.1343,53,172,225,Hari Kerja,2012,Winter,Sedang
15799,2012-10-25,4,1,10,11.0,0,4,1,2,0.54,0.5152,0.83,0.1045,57,181,238,Hari Kerja,2012,Winter,Sedang
15800,2012-10-25,4,1,10,12.0,0,4,1,2,0.56,0.5303,0.78,0.1045,61,258,319,Hari Kerja,2012,Winter,Sedang
15801,2012-10-25,4,1,10,13.0,0,4,1,2,0.56,0.5303,0.78,0.0,49,264,313,Hari Kerja,2012,Winter,Sedang
15802,2012-10-25,4,1,10,14.0,0,4,1,1,0.6,0.5909,0.73,0.1343,71,214,285,Hari Kerja,2012,Winter,Baik
15803,2012-10-25,4,1,10,15.0,0,4,1,1,0.62,0.6061,0.65,0.1343,63,242,305,Hari Kerja,2012,Winter,Baik
15804,2012-10-25,4,1,10,16.0,0,4,1,1,0.6,0.5909,0.69,0.1642,92,407,499,Hari Kerja,2012,Winter,Baik
15805,2012-10-25,4,1,10,17.0,0,4,1,1,0.6,0.5909,0.69,0.1642,112,774,886,Hari Kerja,2012,Winter,Baik
15806,2012-10-25,4,1,10,18.0,0,4,1,1,0.56,0.5303,0.83,0.1045,77,732,809,Hari Kerja,2012,Winter,Baik
15807,2012-10-25,4,1,10,19.0,0,4,1,1,0.54,0.5152,0.83,0.194,45,497,542,Hari Kerja,2012,Winter,Baik
15808,2012-10-25,4,1,10,20.0,0,4,1,2,0.52,0.5,0.88,0.1343,28,319,347,Hari Kerja,2012,Winter,Sedang
15809,2012-10-25,4,1,10,21.0,0,4,1,2,0.52,0.5,0.88,0.1343,24,247,271,Hari Kerja,2012,Winter,Sedang
15810,2012-10-25,4,1,10,22.0,0,4,1,2,0.54,0.5152,0.83,0.0896,22,185,207,Hari Kerja,2012,Winter,Sedang
15811,2012-10-25,4,1,10,23.0,0,4,1,2,0.54,0.5152,0.83,0.1343,13,122,135,Hari Kerja,2012,Winter,Sedang
15812,2012-10-26,4,1,10,0.0,0,5,1,2,0.54,0.5152,0.77,0.0,6,65,71,Hari Kerja,2012,Winter,Sedang
15813,2012-10-26,4,1,10,1.0,0,5,1,2,0.52,0.5,0.88,0.0896,4,32,36,Hari Kerja,2012,Winter,Sedang
15814,2012-10-26,4,1,10,2.0,0,5,1,2,0.52,0.5,0.88,0.1045,4,15,19,Hari Kerja,2012,Winter,Sedang
15815,2012-10-26,4,1,10,3.0,0,5,1,2,0.52,0.5,0.88,0.1642,5,8,13,Hari Kerja,2012,Winter,Sedang
15816,2012-10-26,4,1,10,4.0,0,5,1,2,0.52,0.5,0.88,0.1642,1,4,5,Hari Kerja,2012,Winter,Sedang
15817,2012-10-26,4,1,10,5.0,0,5,1,2,0.52,0.5,0.88,0.1045,3,47,50,Hari Kerja,2012,Winter,Sedang
15818,2012-10-26,4,1,10,6.0,0,5,1,2,0.52,0.5,0.88,0.0896,2,142,144,Hari Kerja,2012,Winter,Sedang
15819,2012-10-26,4,1,10,7.0,0,5,1,2,0.52,0.5,0.88,0.1045,13,408,421,Hari Kerja,2012,Winter,Sedang
15820,2012-10-26,4,1,10,8.0,0,5,1,2,0.54,0.5152,0.88,0.1343,20,714,734,Hari Kerja,2012,Winter,Sedang
15821,2012-10-26,4,1,10,9.0,0,5,1,2,0.54,0.5152,0.88,0.1343,56,347,403,Hari Kerja,2012,Winter,Sedang
15822,2012-10-26,4,1,10,10.0,0,5,1,2,0.54,0.5152,0.88,0.1045,41,156,197,Hari Kerja,2012,Winter,Sedang
15823,2012-10-26,4,1,10,11.0,0,5,1,2,0.56,0.5303,0.78,0.1642,68,222,290,Hari Kerja,2012,Winter,Sedang
15824,2012-10-26,4,1,10,12.0,0,5,1,2,0.58,0.5455,0.73,0.194,90,302,392,Hari Kerja,2012,Winter,Sedang
15825,2012-10-26,4,1,10,13.0,0,5,1,2,0.58,0.5455,0.68,0.1343,77,260,337,Hari Kerja,2012,Winter,Sedang
15826,2012-10-26,4,1,10,14.0,0,5,1,2,0.6,0.6061,0.64,0.1343,99,252,351,Hari Kerja,2012,Winter,Sedang
15827,2012-10-26,4,1,10,15.0,0,5,1,2,0.62,0.6061,0.61,0.1045,142,306,448,Hari Kerja,2012,Winter,Sedang
15828,2012-10-26,4,1,10,16.0,0,5,1,2,0.58,0.5455,0.73,0.1642,137,445,582,Hari Kerja,2012,Winter,Sedang
15829,2012-10-26,4,1,10,17.0,0,5,1,2,0.56,0.5303,0.76,0.194,125,692,817,Hari Kerja,2012,Winter,Sedang
15830,2012-10-26,4,1,10,18.0,0,5,1,2,0.56,0.5303,0.78,0.1343,81,584,665,Hari Kerja,2012,Winter,Sedang
15831,2012-10-26,4,1,10,19.0,0,5,1,2,0.54,0.5152,0.83,0.1642,72,399,471,Hari Kerja,2012,Winter,Sedang
15832,2012-10-26,4,1,10,20.0,0,5,1,2,0.54,0.5152,0.83,0.1642,40,271,311,Hari Kerja,2012,Winter,Sedang
15833,2012-10-26,4,1,10,21.0,0,5,1,2,0.54,0.5152,0.77,0.1343,40,252,292,Hari Kerja,2012,Winter,Sedang
15834,2012-10-26,4,1,10,22.0,0,5,1,2,0.52,0.5,0.83,0.1343,37,180,217,Hari Kerja,2012,Winter,Sedang
15835,2012-10-26,4,1,10,23.0,0,5,1,1,0.52,0.5,0.83,0.1642,19,159,178,Hari Kerja,2012,Winter,Baik
15836,2012-10-27,4,1,10,0.0,0,6,0,1,0.5,0.4848,0.88,0.1343,10,132,142,Hari Libur,2012,Winter,Baik
15837,2012-10-27,4,1,10,1.0,0,6,0,2,0.5,0.4848,0.88,0.1343,23,123,146,Hari Libur,2012,Winter,Sedang
15838,2012-10-27,4,1,10,2.0,0,6,0,2,0.5,0.4848,0.88,0.194,19,71,90,Hari Libur,2012,Winter,Sedang
15839,2012-10-27,4,1,10,3.0,0,6,0,1,0.5,0.4848,0.88,0.1642,5,21,26,Hari Libur,2012,Winter,Baik
15840,2012-10-27,4,1,10,4.0,0,6,0,2,0.5,0.4848,0.88,0.1642,1,12,13,Hari Libur,2012,Winter,Sedang
15841,2012-10-27,4,1,10,5.0,0,6,0,2,0.5,0.4848,0.82,0.194,2,7,9,Hari Libur,2012,Winter,Sedang
15842,2012-10-27,4,1,10,6.0,0,6,0,2,0.5,0.4848,0.82,0.194,2,29,31,Hari Libur,2012,Winter,Sedang
15843,2012-10-27,4,1,10,7.0,0,6,0,1,0.48,0.4697,0.83,0.194,7,79,86,Hari Libur,2012,Winter,Baik
15844,2012-10-27,4,1,10,8.0,0,6,0,1,0.5,0.4848,0.77,0.2537,26,187,213,Hari Libur,2012,Winter,Baik
15845,2012-10-27,4,1,10,9.0,0,6,0,1,0.5,0.4848,0.77,0.2537,88,240,328,Hari Libur,2012,Winter,Baik
15846,2012-10-27,4,1,10,10.0,0,6,0,1,0.54,0.5152,0.73,0.2836,165,314,479,Hari Libur,2012,Winter,Baik
15847,2012-10-27,4,1,10,11.0,0,6,0,1,0.56,0.5303,0.64,0.2836,197,388,585,Hari Libur,2012,Winter,Baik
15848,2012-10-27,4,1,10,12.0,0,6,0,1,0.6,0.6212,0.53,0.2537,264,404,668,Hari Libur,2012,Winter,Baik
15849,2012-10-27,4,1,10,13.0,0,6,0,1,0.6,0.6212,0.43,0.2537,310,450,760,Hari Libur,2012,Winter,Baik
15850,2012-10-27,4,1,10,14.0,0,6,0,1,0.6,0.6212,0.46,0.2537,325,425,750,Hari Libur,2012,Winter,Baik
15851,2012-10-27,4,1,10,15.0,0,6,0,2,0.56,0.5303,0.6,0.2836,310,401,711,Hari Libur,2012,Winter,Sedang
15852,2012-10-27,4,1,10,16.0,0,6,0,2,0.56,0.5303,0.64,0.2836,257,355,612,Hari Libur,2012,Winter,Sedang
15853,2012-10-27,4,1,10,17.0,0,6,0,2,0.56,0.5303,0.64,0.2836,248,370,618,Hari Libur,2012,Winter,Sedang
15854,2012-10-27,4,1,10,18.0,0,6,0,2,0.56,0.5303,0.64,0.2836,138,318,456,Hari Libur,2012,Winter,Sedang
15855,2012-10-27,4,1,10,19.0,0,6,0,2,0.52,0.5,0.72,0.2239,67,233,300,Hari Libur,2012,Winter,Sedang
15856,2012-10-27,4,1,10,20.0,0,6,0,2,0.52,0.5,0.72,0.2239,58,238,296,Hari Libur,2012,Winter,Sedang
15857,2012-10-27,4,1,10,21.0,0,6,0,2,0.52,0.5,0.72,0.2239,49,160,209,Hari Libur,2012,Winter,Sedang
15858,2012-10-27,4,1,10,22.0,0,6,0,2,0.52,0.5,0.72,0.2537,41,116,157,Hari Libur,2012,Winter,Sedang
15859,2012-10-27,4,1,10,23.0,0,6,0,2,0.52,0.5,0.68,0.3881,31,136,167,Hari Libur,2012,Winter,Sedang
15860,2012-10-28,4,1,10,0.0,0,0,0,3,0.52,0.5,0.68,0.2985,20,97,117,Hari Libur,2012,Winter,Sedikit Buruk
15861,2012-10-28,4,1,10,1.0,0,0,0,2,0.5,0.4848,0.72,0.2836,22,111,133,Hari Libur,2012,Winter,Sedang
15862,2012-10-28,4,1,10,2.0,0,0,0,2,0.5,0.4848,0.68,0.2985,17,99,116,Hari Libur,2012,Winter,Sedang
15863,2012-10-28,4,1,10,3.0,0,0,0,2,0.5,0.4848,0.63,0.3284,18,61,79,Hari Libur,2012,Winter,Sedang
15864,2012-10-28,4,1,10,4.0,0,0,0,2,0.5,0.4848,0.63,0.3582,1,19,20,Hari Libur,2012,Winter,Sedang
15865,2012-10-28,4,1,10,5.0,0,0,0,2,0.5,0.4848,0.63,0.2985,6,22,28,Hari Libur,2012,Winter,Sedang
15866,2012-10-28,4,1,10,6.0,0,0,0,2,0.5,0.4848,0.59,0.3284,7,32,39,Hari Libur,2012,Winter,Sedang
15867,2012-10-28,4,1,10,7.0,0,0,0,2,0.5,0.4848,0.59,0.2985,17,48,65,Hari Libur,2012,Winter,Sedang
15868,2012-10-28,4,1,10,8.0,0,0,0,2,0.5,0.4848,0.59,0.5522,55,118,173,Hari Libur,2012,Winter,Sedang
15869,2012-10-28,4,1,10,9.0,0,0,0,2,0.5,0.4848,0.55,0.4179,124,206,330,Hari Libur,2012,Winter,Sedang
15870,2012-10-28,4,1,10,10.0,0,0,0,2,0.48,0.4697,0.51,0.4179,120,314,434,Hari Libur,2012,Winter,Sedang
15871,2012-10-28,4,1,10,11.0,0,0,0,2,0.5,0.4848,0.51,0.3881,110,352,462,Hari Libur,2012,Winter,Sedang
15872,2012-10-28,4,1,10,12.0,0,0,0,2,0.48,0.4697,0.59,0.4925,118,373,491,Hari Libur,2012,Winter,Sedang
15873,2012-10-28,4,1,10,13.0,0,0,0,2,0.48,0.4697,0.59,0.4179,75,316,391,Hari Libur,2012,Winter,Sedang
15874,2012-10-28,4,1,10,14.0,0,0,0,2,0.5,0.4848,0.59,0.4478,98,304,402,Hari Libur,2012,Winter,Sedang
15875,2012-10-28,4,1,10,15.0,0,0,0,2,0.5,0.4848,0.63,0.4925,76,225,301,Hari Libur,2012,Winter,Sedang
15876,2012-10-28,4,1,10,16.0,0,0,0,3,0.48,0.4697,0.67,0.4627,42,251,293,Hari Libur,2012,Winter,Sedikit Buruk
15877,2012-10-28,4,1,10,17.0,0,0,0,3,0.46,0.4545,0.77,0.5224,37,188,225,Hari Libur,2012,Winter,Sedikit Buruk
15878,2012-10-28,4,1,10,18.0,0,0,0,3,0.42,0.4242,0.94,0.4925,18,136,154,Hari Libur,2012,Winter,Sedikit Buruk
15879,2012-10-28,4,1,10,19.0,0,0,0,3,0.42,0.4242,0.94,0.3582,7,47,54,Hari Libur,2012,Winter,Sedikit Buruk
15880,2012-10-28,4,1,10,20.0,0,0,0,3,0.42,0.4242,0.94,0.4627,4,51,55,Hari Libur,2012,Winter,Sedikit Buruk
15881,2012-10-28,4,1,10,21.0,0,0,0,3,0.44,0.4394,0.88,0.4179,2,44,46,Hari Libur,2012,Winter,Sedikit Buruk
15882,2012-10-28,4,1,10,22.0,0,0,0,3,0.44,0.4394,0.88,0.3582,2,35,37,Hari Libur,2012,Winter,Sedikit Buruk
15883,2012-10-28,4,1,10,23.0,0,0,0,3,0.42,0.4242,0.94,0.3582,2,12,14,Hari Libur,2012,Winter,Sedikit Buruk
15884,2012-10-29,4,1,10,0.0,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,Hari Kerja,2012,Winter,Sedikit Buruk
15885,2012-10-30,4,1,10,13.0,0,2,1,3,0.3,0.2727,0.81,0.3582,11,105,116,Hari Kerja,2012,Winter,Sedikit Buruk
15886,2012-10-30,4,1,10,14.0,0,2,1,3,0.3,0.2727,0.81,0.3582,8,118,126,Hari Kerja,2012,Winter,Sedikit Buruk
15887,2012-10-30,4,1,10,15.0,0,2,1,3,0.3,0.2879,0.87,0.2537,10,114,124,Hari Kerja,2012,Winter,Sedikit Buruk
15888,2012-10-30,4,1,10,16.0,0,2,1,3,0.3,0.2879,0.87,0.2537,15,83,98,Hari Kerja,2012,Winter,Sedikit Buruk
15889,2012-10-30,4,1,10,17.0,0,2,1,3,0.3,0.2879,0.87,0.2239,19,105,124,Hari Kerja,2012,Winter,Sedikit Buruk
15890,2012-10-30,4,1,10,18.0,0,2,1,3,0.3,0.303,0.87,0.1343,4,139,143,Hari Kerja,2012,Winter,Sedikit Buruk
15891,2012-10-30,4,1,10,19.0,0,2,1,2,0.5,0.4848,0.68,0.194,6,109,115,Hari Kerja,2012,Winter,Sedang
15892,2012-10-30,4,1,10,20.0,0,2,1,2,0.3,0.2879,0.81,0.194,5,76,81,Hari Kerja,2012,Winter,Sedang
15893,2012-10-30,4,1,10,21.0,0,2,1,2,0.3,0.3182,0.87,0.1045,4,60,64,Hari Kerja,2012,Winter,Sedang
15894,2012-10-30,4,1,10,22.0,0,2,1,1,0.3,0.303,0.81,0.1343,2,64,66,Hari Kerja,2012,Winter,Baik
15895,2012-10-30,4,1,10,23.0,0,2,1,1,0.3,0.303,0.81,0.1343,3,36,39,Hari Kerja,2012,Winter,Baik
15896,2012-10-31,4,1,10,0.0,0,3,1,2,0.3,0.3182,0.81,0.1045,0,16,16,Hari Kerja,2012,Winter,Sedang
15897,2012-10-31,4,1,10,1.0,0,3,1,2,0.3,0.3182,0.81,0.0896,0,8,8,Hari Kerja,2012,Winter,Sedang
15898,2012-10-31,4,1,10,2.0,0,3,1,2,0.3,0.303,0.81,0.1343,0,7,7,Hari Kerja,2012,Winter,Sedang
15899,2012-10-31,4,1,10,3.0,0,3,1,2,0.3,0.3182,0.81,0.1045,0,3,3,Hari Kerja,2012,Winter,Sedang
15900,2012-10-31,4,1,10,4.0,0,3,1,2,0.3,0.2879,0.87,0.194,0,5,5,Hari Kerja,2012,Winter,Sedang
15901,2012-10-31,4,1,10,5.0,0,3,1,2,0.3,0.303,0.81,0.1343,0,24,24,Hari Kerja,2012,Winter,Sedang
15902,2012-10-31,4,1,10,6.0,0,3,1,1,0.3,0.303,0.81,0.1642,0,116,116,Hari Kerja,2012,Winter,Baik
15903,2012-10-31,4,1,10,7.0,0,3,1,2,0.3,0.303,0.87,0.1343,3,334,337,Hari Kerja,2012,Winter,Sedang
15904,2012-10-31,4,1,10,8.0,0,3,1,1,0.32,0.3333,0.81,0.1343,6,615,621,Hari Kerja,2012,Winter,Baik
15905,2012-10-31,4,1,10,9.0,0,3,1,1,0.34,0.3333,0.76,0.1343,17,280,297,Hari Kerja,2012,Winter,Baik
15906,2012-10-31,4,1,10,10.0,0,3,1,1,0.36,0.3333,0.71,0.2836,21,147,168,Hari Kerja,2012,Winter,Baik
15907,2012-10-31,4,1,10,11.0,0,3,1,2,0.36,0.3485,0.66,0.2239,37,152,189,Hari Kerja,2012,Winter,Sedang
15908,2012-10-31,4,1,10,12.0,0,3,1,1,0.4,0.4091,0.58,0.194,44,197,241,Hari Kerja,2012,Winter,Baik
15909,2012-10-31,4,1,10,13.0,0,3,1,1,0.42,0.4242,0.5,0.2239,22,191,213,Hari Kerja,2012,Winter,Baik
15910,2012-10-31,4,1,10,14.0,0,3,1,2,0.42,0.4242,0.5,0.2239,45,179,224,Hari Kerja,2012,Winter,Sedang
15911,2012-10-31,4,1,10,15.0,0,3,1,1,0.42,0.4242,0.54,0.1642,33,197,230,Hari Kerja,2012,Winter,Baik
15912,2012-10-31,4,1,10,16.0,0,3,1,2,0.42,0.4242,0.54,0.2239,51,373,424,Hari Kerja,2012,Winter,Sedang
15913,2012-10-31,4,1,10,17.0,0,3,1,2,0.4,0.4091,0.58,0.1642,39,684,723,Hari Kerja,2012,Winter,Sedang
15914,2012-10-31,4,1,10,18.0,0,3,1,2,0.4,0.4091,0.58,0.1642,28,556,584,Hari Kerja,2012,Winter,Sedang
15915,2012-10-31,4,1,10,19.0,0,3,1,2,0.4,0.4091,0.5,0.194,27,383,410,Hari Kerja,2012,Winter,Sedang
15916,2012-10-31,4,1,10,20.0,0,3,1,2,0.4,0.4091,0.5,0.194,9,259,268,Hari Kerja,2012,Winter,Sedang
15917,2012-10-31,4,1,10,21.0,0,3,1,2,0.4,0.4091,0.5,0.194,12,180,192,Hari Kerja,2012,Winter,Sedang
15918,2012-10-31,4,1,10,22.0,0,3,1,1,0.36,0.3485,0.57,0.1343,18,147,165,Hari Kerja,2012,Winter,Baik
15919,2012-10-31,4,1,10,23.0,0,3,1,1,0.36,0.3636,0.57,0.0896,7,94,101,Hari Kerja,2012,Winter,Baik
15920,2012-11-01,4,1,11,0.0,0,4,1,1,0.36,0.3636,0.57,0.0896,8,52,60,Hari Kerja,2012,Winter,Baik
15921,2012-11-01,4,1,11,1.0,0,4,1,1,0.3,0.3182,0.75,0.1045,8,22,30,Hari Kerja,2012,Winter,Baik
15922,2012-11-01,4,1,11,2.0,0,4,1,1,0.32,0.3333,0.66,0.1343,10,10,20,Hari Kerja,2012,Winter,Baik
15923,2012-11-01,4,1,11,3.0,0,4,1,1,0.34,0.3333,0.61,0.1343,5,10,15,Hari Kerja,2012,Winter,Baik
15924,2012-11-01,4,1,11,4.0,0,4,1,2,0.34,0.3485,0.66,0.1045,2,8,10,Hari Kerja,2012,Winter,Sedang
15925,2012-11-01,4,1,11,5.0,0,4,1,1,0.34,0.3333,0.66,0.1343,1,39,40,Hari Kerja,2012,Winter,Baik
15926,2012-11-01,4,1,11,6.0,0,4,1,1,0.34,0.3333,0.61,0.1642,2,146,148,Hari Kerja,2012,Winter,Baik
15927,2012-11-01,4,1,11,7.0,0,4,1,2,0.36,0.3485,0.57,0.1642,6,414,420,Hari Kerja,2012,Winter,Sedang
15928,2012-11-01,4,1,11,8.0,0,4,1,2,0.36,0.3788,0.56,0.1045,12,668,680,Hari Kerja,2012,Winter,Sedang
15929,2012-11-01,4,1,11,9.0,0,4,1,3,0.36,0.3636,0.57,0.1045,21,310,331,Hari Kerja,2012,Winter,Sedikit Buruk
15930,2012-11-01,4,1,11,10.0,0,4,1,3,0.36,0.3485,0.62,0.194,13,133,146,Hari Kerja,2012,Winter,Sedikit Buruk
15931,2012-11-01,4,1,11,11.0,0,4,1,3,0.36,0.3485,0.62,0.194,14,156,170,Hari Kerja,2012,Winter,Sedikit Buruk
15932,2012-11-01,4,1,11,12.0,0,4,1,3,0.38,0.3939,0.62,0.1642,23,198,221,Hari Kerja,2012,Winter,Sedikit Buruk
15933,2012-11-01,4,1,11,13.0,0,4,1,2,0.4,0.4091,0.58,0.1642,49,199,248,Hari Kerja,2012,Winter,Sedang
15934,2012-11-01,4,1,11,14.0,0,4,1,2,0.4,0.4091,0.5,0.2239,31,154,185,Hari Kerja,2012,Winter,Sedang
15935,2012-11-01,4,1,11,15.0,0,4,1,2,0.4,0.4091,0.54,0.1642,35,179,214,Hari Kerja,2012,Winter,Sedang
15936,2012-11-01,4,1,11,16.0,0,4,1,2,0.4,0.4091,0.54,0.1642,31,313,344,Hari Kerja,2012,Winter,Sedang
15937,2012-11-01,4,1,11,17.0,0,4,1,3,0.4,0.4091,0.5,0.2239,37,652,689,Hari Kerja,2012,Winter,Sedikit Buruk
15938,2012-11-01,4,1,11,18.0,0,4,1,2,0.4,0.4091,0.5,0.1642,50,628,678,Hari Kerja,2012,Winter,Sedang
15939,2012-11-01,4,1,11,19.0,0,4,1,2,0.4,0.4091,0.5,0.1642,28,424,452,Hari Kerja,2012,Winter,Sedang
15940,2012-11-01,4,1,11,20.0,0,4,1,2,0.38,0.3939,0.54,0.2537,16,280,296,Hari Kerja,2012,Winter,Sedang
15941,2012-11-01,4,1,11,21.0,0,4,1,2,0.38,0.3939,0.54,0.1343,29,238,267,Hari Kerja,2012,Winter,Sedang
15942,2012-11-01,4,1,11,22.0,0,4,1,1,0.36,0.3485,0.57,0.1642,27,175,202,Hari Kerja,2012,Winter,Baik
15943,2012-11-01,4,1,11,23.0,0,4,1,1,0.34,0.3333,0.57,0.1642,8,112,120,Hari Kerja,2012,Winter,Baik
15944,2012-11-02,4,1,11,0.0,0,5,1,1,0.34,0.3333,0.57,0.1642,10,40,50,Hari Kerja,2012,Winter,Baik
15945,2012-11-02,4,1,11,1.0,0,5,1,1,0.32,0.3182,0.66,0.1642,5,19,24,Hari Kerja,2012,Winter,Baik
15946,2012-11-02,4,1,11,2.0,0,5,1,1,0.32,0.3182,0.66,0.1642,3,7,10,Hari Kerja,2012,Winter,Baik
15947,2012-11-02,4,1,11,3.0,0,5,1,1,0.3,0.303,0.7,0.1642,0,3,3,Hari Kerja,2012,Winter,Baik
15948,2012-11-02,4,1,11,4.0,0,5,1,1,0.3,0.3182,0.7,0.1045,1,6,7,Hari Kerja,2012,Winter,Baik
15949,2012-11-02,4,1,11,5.0,0,5,1,2,0.32,0.3182,0.66,0.1642,1,25,26,Hari Kerja,2012,Winter,Sedang
15950,2012-11-02,4,1,11,6.0,0,5,1,1,0.3,0.303,0.7,0.1642,2,120,122,Hari Kerja,2012,Winter,Baik
15951,2012-11-02,4,1,11,7.0,0,5,1,2,0.3,0.303,0.7,0.1343,8,349,357,Hari Kerja,2012,Winter,Sedang
15952,2012-11-02,4,1,11,8.0,0,5,1,1,0.32,0.3333,0.57,0.1045,31,656,687,Hari Kerja,2012,Winter,Baik
15953,2012-11-02,4,1,11,9.0,0,5,1,1,0.34,0.3485,0.53,0.1045,27,355,382,Hari Kerja,2012,Winter,Baik
15954,2012-11-02,4,1,11,10.0,0,5,1,1,0.38,0.3939,0.46,0.2985,21,183,204,Hari Kerja,2012,Winter,Baik
15955,2012-11-02,4,1,11,11.0,0,5,1,1,0.42,0.4242,0.41,0.4179,42,179,221,Hari Kerja,2012,Winter,Baik
15956,2012-11-02,4,1,11,12.0,0,5,1,1,0.42,0.4242,0.41,0.3582,52,240,292,Hari Kerja,2012,Winter,Baik
15957,2012-11-02,4,1,11,13.0,0,5,1,1,0.4,0.4091,0.43,0.3582,64,230,294,Hari Kerja,2012,Winter,Baik
15958,2012-11-02,4,1,11,14.0,0,5,1,2,0.4,0.4091,0.4,0.4925,63,199,262,Hari Kerja,2012,Winter,Sedang
15959,2012-11-02,4,1,11,15.0,0,5,1,2,0.4,0.4091,0.4,0.4179,51,255,306,Hari Kerja,2012,Winter,Sedang
15960,2012-11-02,4,1,11,16.0,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421,Hari Kerja,2012,Winter,Baik
15961,2012-11-02,4,1,11,17.0,0,5,1,1,0.38,0.3939,0.4,0.3284,57,581,638,Hari Kerja,2012,Winter,Baik
15962,2012-11-02,4,1,11,18.0,0,5,1,2,0.38,0.3939,0.43,0.3284,32,490,522,Hari Kerja,2012,Winter,Sedang
15963,2012-11-02,4,1,11,19.0,0,5,1,2,0.38,0.3939,0.43,0.2985,38,336,374,Hari Kerja,2012,Winter,Sedang
15964,2012-11-02,4,1,11,20.0,0,5,1,2,0.36,0.3333,0.46,0.4179,14,207,221,Hari Kerja,2012,Winter,Sedang
